id,route_name,start_id,finish_id,bus_stops
208,77A,8230DB004713,8220DB000353,"['8230DB004713', '8230DB004714', '8230DB004960', '8230DB004932', '8230DB004933', '8230DB002590', '8230DB002591', '8230DB002592', '8230DB002357', '8230DB002566', '8230DB002567', '8230DB002568', '8230DB002569', '8230DB007550', '8230DB002570', '8230DB002571', '8230DB002359', '8230DB002360', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB002346', '8230DB004435', '8230DB002604', '8230DB002605', '8230DB002538', '8230DB002606', '8230DB002607', '8230DB002608', '8230DB002609', '8230DB002610', '8230DB002554', '8230DB002425', '8230DB002426', '8230DB002427', '8230DB002428', '8230DB002429', '8230DB002430', '8230DB002371', '8230DB002372', '8230DB002373', '8230DB002377', '8220DB002378', '8220DB002183', '8220DB002184', '8220DB002185', '8220DB007043', '8220DB001424', '8220DB002186', '8220DB002187', '8220DB002188', '8220DB002189', '8220DB001436', '8220DB003952', '8220DB002190', '8220DB004434', '8220DB002379', '8220DB002380', '8220DB002382', '8220DB005099', '8220DB002383', '8220DB002002', '8220DB001358', '8220DB000340', '8220DB000350', '8220DB000351', '8220DB000352', '8220DB000353']"
209,77X,8230DB004713,8220DB000763,"['8230DB004713', '8230DB004714', '8230DB004960', '8230DB004932', '8230DB004933', '8230DB002590', '8230DB002591', '8230DB002592', '8230DB002357', '8230DB002566', '8230DB002567', '8230DB002568', '8230DB002569', '8230DB002570', '8230DB007222', '8230DB006170', '8230DB005023', '8230DB005024', '8230DB005161', '8230DB005162', '8230DB004880', '8230DB002606', '8230DB002607', '8230DB002608', '8230DB002609', '8230DB002610', '8230DB002554', '8230DB002425', '8230DB002426', '8230DB002427', '8230DB002428', '8230DB002429', '8230DB002430', '8230DB002371', '8230DB002372', '8230DB002373', '8220DB001424', '8220DB002190', '8220DB004434', '8220DB002379', '8220DB002380', '8220DB002382', '8220DB005099', '8220DB002383', '8220DB002002', '8220DB001358', '8220DB005192', '8220DB000350', '8220DB002809', '8220DB002810', '8220DB000750', '8220DB000751', '8220DB000752', '8220DB000753', '8220DB000754', '8220DB000755', '8220DB000756', '8220DB000757', '8220DB000758', '8220DB000759', '8220DB000760', '8220DB000761', '8220DB000762', '8220DB000763']"
210,79,8220DB000326,8220DB002907,"['8220DB000326', '8220DB001443', '8220DB001444', '8220DB001445', '8220DB004407', '8220DB002637', '8220DB002638', '8220DB002640', '8220DB002641', '8220DB002643', '8220DB002644', '8220DB002645', '8220DB002646', '8220DB002647', '8220DB002648', '8220DB002649', '8220DB002650', '8220DB002652', '8220DB002653', '8220DB002654', '8220DB002655', '8220DB002656', '8220DB002657', '8220DB002658', '8220DB002659', '8220DB002660', '8220DB002661', '8220DB002662', '8220DB002909', '8220DB002906', '8220DB002907']"
211,79,8220DB002670,8220DB001358,"['8220DB002670', '8220DB002910', '8220DB002911', '8220DB007507', '8220DB002663', '8220DB002664', '8220DB002665', '8220DB002666', '8220DB002667', '8220DB002696', '8220DB002697', '8220DB002700', '8220DB002701', '8220DB002702', '8220DB002703', '8220DB002704', '8220DB002706', '8220DB006070', '8220DB002708', '8220DB005134', '8220DB002718', '8220DB002719', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007453', '8220DB001480', '8220DB002912', '8220DB001358']"
212,79A,8220DB000326,8220DB006027,"['8220DB000326', '8220DB001443', '8220DB001444', '8220DB001445', '8220DB004407', '8220DB002637', '8220DB002638', '8220DB002721', '8220DB007012', '8220DB002644', '8220DB002645', '8220DB002646', '8220DB002647', '8220DB002648', '8220DB002649', '8220DB002650', '8220DB002652', '8220DB002653', '8220DB002654', '8220DB002655', '8220DB002656', '8220DB002657', '8220DB002658', '8220DB002659', '8220DB002660', '8220DB002661', '8220DB002662', '8220DB002909', '8220DB006020', '8220DB006023', '8220DB006026', '8220DB006027']"
213,79A,8220DB006030,8220DB001358,"['8220DB006030', '8220DB006028', '8220DB006025', '8220DB006024', '8220DB006021', '8220DB007507', '8220DB002663', '8220DB002664', '8220DB002665', '8220DB002666', '8220DB002667', '8220DB002696', '8220DB002697', '8220DB002700', '8220DB002701', '8220DB002702', '8220DB002703', '8220DB002704', '8220DB002706', '8220DB006070', '8220DB002708', '8220DB005134', '8220DB002718', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007453', '8220DB001480', '8220DB002912', '8220DB001358']"
214,7A,8250DB003222,8220DB000004,"['8250DB003222', '8250DB003223', '8250DB003224', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003232', '8250DB003233', '8250DB003234', '8250DB004462', '8250DB003235', '8250DB003236', '8250DB003237', '8250DB003238', '8250DB003239', '8250DB003240', '8250DB003068', '8250DB003069', '8250DB003070', '8250DB002041', '8250DB003071', '8250DB003072', '8250DB003073', '8250DB003074', '8250DB003075', '8250DB003076', '8250DB003077', '8250DB003079', '8250DB003080', '8250DB003081', '8250DB003084', '8250DB000469', '8250DB000470', '8250DB000471', '8250DB000472', '8250DB000473', '8250DB004705', '8250DB000475', '8220DB000476', '8220DB000477', '8220DB000478', '8220DB000479', '8220DB000480', '8220DB000481', '8220DB000482', '8220DB000483', '8220DB000485', '8220DB000487', '8220DB000488', '8220DB000489', '8220DB000490', '8220DB000491', '8220DB000492', '8220DB000493', '8220DB000494', '8220DB000495', '8220DB000400', '8220DB000281', '8220DB000004']"
215,7A,8250DB003222,8220DB000281,"['8250DB003222', '8250DB003223', '8250DB003224', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003232', '8250DB003233', '8250DB003234', '8250DB004462', '8250DB003235', '8250DB003236', '8250DB003237', '8250DB003238', '8250DB003239', '8250DB003240', '8250DB003068', '8250DB003069', '8250DB003070', '8250DB002041', '8250DB003071', '8250DB003072', '8250DB003073', '8250DB003074', '8250DB003075', '8250DB003076', '8250DB003077', '8250DB003079', '8250DB003080', '8250DB003081', '8250DB003084', '8250DB000469', '8250DB000470', '8250DB000471', '8250DB000472', '8250DB000473', '8250DB004705', '8250DB000475', '8220DB000476', '8220DB000477', '8220DB000478', '8220DB000479', '8220DB000480', '8220DB000481', '8220DB000482', '8220DB000483', '8220DB000485', '8220DB000487', '8220DB000488', '8220DB000489', '8220DB000490', '8220DB000491', '8220DB000492', '8220DB000493', '8220DB000494', '8220DB000495', '8220DB000400', '8220DB000281']"
216,7B,8220DB004962,8250DB003542,"['8220DB004962', '8220DB006059', '8220DB000334', '8220DB000406', '8220DB000747', '8220DB000842', '8220DB000845', '8220DB000846', '8220DB000847', '8220DB000848', '8220DB002795', '8220DB000756', '8220DB000757', '8220DB000758', '8220DB000759', '8220DB000760', '8220DB000761', '8220DB000762', '8220DB000763', '8250DB002007', '8250DB002008', '8250DB002009', '8250DB002010', '8250DB000435', '8250DB007353', '8250DB007584', '8250DB003344', '8250DB007421', '8250DB007422', '8250DB006085', '8250DB002053', '8250DB002054', '8250DB002055', '8250DB004732', '8250DB003243', '8250DB003244', '8250DB003245', '8250DB003212', '8250DB003213', '8250DB003214', '8250DB003215', '8250DB003216', '8250DB003217', '8250DB003218', '8250DB003219', '8250DB003537', '8250DB003538', '8250DB007556', '8250DB003539', '8250DB003540', '8250DB003541', '8250DB003542']"
217,7B,8250DB003544,8220DB000004,"['8250DB003544', '8250DB003552', '8250DB003553', '8250DB003554', '8250DB003555', '8250DB003556', '8250DB003557', '8250DB007317', '8250DB003224', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003231', '8250DB003246', '8250DB003247', '8250DB007056', '8250DB004731', '8250DB002023', '8250DB002024', '8250DB002025', '8250DB006086', '8250DB007419', '8250DB007420', '8250DB003345', '8250DB004727', '8250DB004728', '8250DB000461', '8250DB002068', '8250DB002069', '8250DB002070', '8250DB002084', '8250DB000768', '8220DB000769', '8220DB000770', '8220DB000771', '8220DB000772', '8220DB000773', '8220DB000774', '8220DB000775', '8220DB000776', '8220DB000777', '8220DB000906', '8220DB000907', '8220DB000908', '8220DB000909', '8220DB000786', '8220DB000792', '8220DB007586', '8220DB007587', '8220DB000345', '8220DB000320', '8220DB000281', '8220DB000004']"
218,7D,8250DB003057,8220DB000004,"['8250DB003057', '8250DB004830', '8250DB007667', '8250DB003091', '8250DB003092', '8250DB003093', '8250DB003535', '8250DB003536', '8250DB003537', '8250DB003538', '8250DB007556', '8250DB003539', '8250DB003540', '8250DB003541', '8250DB003542', '8250DB003543', '8250DB003141', '8250DB003142', '8250DB003224', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003232', '8250DB003233', '8250DB003234', '8250DB004462', '8250DB003235', '8250DB003236', '8250DB003237', '8250DB003238', '8250DB003239', '8250DB003240', '8250DB003068', '8250DB003069', '8250DB003070', '8250DB002041', '8250DB003071', '8250DB003072', '8250DB003073', '8250DB003074', '8250DB003075', '8250DB003076', '8250DB003077', '8250DB003084', '8250DB000469', '8250DB000470', '8250DB000471', '8250DB000472', '8250DB000473', '8250DB004705', '8250DB000475', '8220DB000476', '8220DB000477', '8220DB000478', '8220DB007053', '8220DB002088', '8220DB002089', '8220DB000770', '8220DB000771', '8220DB000772', '8220DB000417', '8220DB000485', '8220DB000487', '8220DB000488', '8220DB000489', '8220DB000490', '8220DB000491', '8220DB000492', '8220DB000493', '8220DB000494', '8220DB000495', '8220DB007587', '8220DB000345', '8220DB000320', '8220DB000281', '8220DB000004']"
219,7D,8250DB003057,8220DB007555,"['8250DB003057', '8250DB003059', '8250DB003060', '8250DB003061', '8250DB003062', '8250DB003063', '8250DB003064', '8250DB003065', '8250DB003066', '8250DB003067', '8250DB003202', '8250DB003203', '8250DB003204', '8250DB007554', '8250DB004568', '8250DB004569', '8250DB002023', '8250DB002024', '8250DB002025', '8250DB006086', '8250DB007419', '8250DB007420', '8250DB003345', '8250DB004727', '8250DB004728', '8250DB000461', '8250DB002068', '8250DB002069', '8250DB002070', '8250DB002084', '8250DB000768', '8220DB000769', '8220DB000770', '8220DB000771', '8220DB000772', '8220DB000773', '8220DB000774', '8220DB000775', '8220DB000776', '8220DB000777', '8220DB000906', '8220DB000907', '8220DB000908', '8220DB000909', '8220DB000786', '8220DB000792', '8220DB007586', '8220DB007587', '8220DB000345', '8220DB000320', '8220DB000281', '8220DB000004', '8220DB007555']"
220,83,8220DB002492,8240DB001552,"['8220DB002492', '8220DB002493', '8220DB002465', '8220DB002466', '8220DB002467', '8220DB002494', '8220DB002495', '8220DB002496', '8220DB002497', '8220DB002471', '8220DB002472', '8220DB002473', '8220DB002474', '8220DB002475', '8220DB002476', '8220DB002477', '8220DB002478', '8220DB001170', '8220DB001069', '8220DB001070', '8220DB001071', '8220DB004528', '8220DB001072', '8220DB001352', '8220DB001353', '8220DB001355', '8220DB001357', '8220DB001359', '8220DB000319', '8220DB001443', '8220DB001616', '8220DB001617', '8220DB001618', '8220DB001619', '8220DB000195', '8220DB000196', '8220DB000197', '8220DB000198', '8220DB000199', '8220DB000200', '8220DB000201', '8220DB000202', '8220DB000151', '8220DB000153', '8220DB000154', '8220DB000155', '8220DB000156', '8220DB007430', '8220DB000177', '8220DB000178', '8220DB001539', '8220DB001540', '8220DB007426', '8220DB007427', '8220DB007428', '8220DB000138', '8220DB000133', '8220DB000134', '8220DB004890', '8220DB004369', '8240DB006219', '8240DB006229', '8240DB006348', '8240DB001182', '8240DB001550', '8240DB001551', '8240DB001552']"
221,83,8240DB000324,8220DB002491,"['8240DB000324', '8240DB001555', '8240DB001556', '8240DB001557', '8240DB001181', '8240DB007350', '8240DB006230', '8240DB006228', '8220DB004788', '8220DB006273', '8220DB004891', '8220DB007458', '8220DB007425', '8220DB007424', '8220DB007423', '8220DB001566', '8220DB001567', '8220DB004372', '8220DB000179', '8220DB007431', '8220DB000175', '8220DB000176', '8220DB000181', '8220DB000182', '8220DB000183', '8220DB000184', '8220DB000185', '8220DB000186', '8220DB000187', '8220DB000188', '8220DB000189', '8220DB000190', '8220DB001614', '8220DB001615', '8220DB001478', '8220DB001479', '8220DB000315', '8220DB000336', '8220DB001279', '8220DB001283', '8220DB004456', '8220DB001284', '8220DB001285', '8220DB001016', '8220DB001017', '8220DB001018', '8220DB001019', '8220DB001020', '8220DB001076', '8220DB001077', '8220DB002479', '8220DB002480', '8220DB002481', '8220DB002482', '8220DB002483', '8220DB002484', '8220DB002485', '8220DB002486', '8220DB002487', '8220DB002488', '8220DB002489', '8220DB002448', '8220DB005026', '8220DB002450', '8220DB002490', '8220DB002491']"
222,83A,8220DB002492,8240DB001552,"['8220DB002492', '8220DB002493', '8220DB002465', '8220DB002466', '8220DB002467', '8220DB002494', '8220DB002495', '8220DB002496', '8220DB002497', '8220DB002471', '8220DB002472', '8220DB002473', '8220DB002474', '8220DB002475', '8220DB002476', '8220DB002477', '8220DB002478', '8220DB001170', '8220DB001069', '8220DB001070', '8220DB001071', '8220DB004528', '8220DB001072', '8220DB001352', '8220DB001353', '8220DB001355', '8220DB001357', '8220DB001359', '8220DB000319', '8220DB001443', '8220DB001616', '8220DB001617', '8220DB001618', '8220DB001619', '8220DB000195', '8220DB000196', '8220DB000197', '8220DB000198', '8220DB000199', '8220DB000200', '8220DB000201', '8220DB000202', '8220DB000151', '8220DB000153', '8220DB000154', '8220DB000155', '8220DB000156', '8220DB000157', '8220DB000158', '8220DB000159', '8220DB001539', '8220DB001540', '8220DB007426', '8220DB007427', '8220DB007428', '8220DB000138', '8220DB000133', '8220DB000134', '8220DB004890', '8220DB004369', '8240DB006219', '8240DB006229', '8240DB006348', '8240DB001182', '8240DB001550', '8240DB001551', '8240DB001552']"
223,83A,8240DB000324,8220DB002491,"['8240DB000324', '8240DB001555', '8240DB001556', '8240DB001557', '8240DB001181', '8240DB007350', '8240DB006230', '8240DB006228', '8220DB004788', '8220DB006273', '8220DB004891', '8220DB007458', '8220DB007425', '8220DB007424', '8220DB007423', '8220DB001566', '8220DB001567', '8220DB000173', '8220DB000174', '8220DB000175', '8220DB000176', '8220DB000181', '8220DB000182', '8220DB000183', '8220DB000184', '8220DB000185', '8220DB000186', '8220DB000187', '8220DB000188', '8220DB000189', '8220DB000190', '8220DB001614', '8220DB001615', '8220DB001478', '8220DB001479', '8220DB000315', '8220DB000336', '8220DB001279', '8220DB001283', '8220DB004456', '8220DB001284', '8220DB001285', '8220DB001016', '8220DB001017', '8220DB001018', '8220DB001019', '8220DB001020', '8220DB001076', '8220DB001077', '8220DB002479', '8220DB002480', '8220DB002481', '8220DB002482', '8220DB002483', '8220DB002484', '8220DB002485', '8220DB002486', '8220DB002487', '8220DB002488', '8220DB002489', '8220DB002448', '8220DB005026', '8220DB002450', '8220DB002490', '8220DB002491']"
224,84,8350DB004260,8250DB003081,"['8350DB004260', '8350DB004261', '8350DB007271', '8350DB005136', '8350DB004262', '8350DB004263', '8350DB004264', '8350DB007296', '8350DB004265', '8350DB004266', '8350DB004307', '8350DB004308', '8350DB004267', '8350DB004268', '8350DB004269', '8350DB004270', '8350DB004271', '8350DB004273', '8350DB004274', '8350DB004275', '8350DB004276', '8350DB004277', '8350DB004278', '8350DB004279', '8350DB004280', '8350DB004281', '8350DB004282', '8350DB004283', '8350DB004284', '8350DB004285', '8350DB004286', '8350DB004287', '8350DB004288', '8350DB004295', '8350DB004296', '8350DB004297', '8350DB004299', '8350DB004300', '8350DB004301', '8350DB004302', '8350DB005135', '8350DB004303', '8350DB004304', '8350DB004148', '8350DB004149', '8350DB003045', '8350DB004150', '8350DB004151', '8350DB004156', '8350DB004168', '8350DB004170', '8350DB004153', '8350DB004154', '8350DB004416', '8350DB004201', '8250DB004202', '8250DB004203', '8250DB004204', '8250DB004205', '8250DB004206', '8250DB003140', '8250DB003141', '8250DB003142', '8250DB003143', '8250DB003144', '8250DB007639', '8250DB007640', '8250DB005047', '8250DB003146', '8250DB003147', '8250DB003148', '8250DB003149', '8250DB003150', '8250DB003151', '8250DB003153', '8250DB003152', '8250DB002995', '8250DB003154', '8250DB003155', '8250DB003156', '8250DB003158', '8250DB003159', '8250DB003160', '8250DB003161', '8250DB003162', '8250DB003163', '8250DB003164', '8250DB003079', '8250DB003080', '8250DB003081']"
225,84,8250DB007188,8350DB007272,"['8250DB007188', '8250DB003082', '8250DB007660', '8250DB003114', '8250DB003115', '8250DB003116', '8250DB003117', '8250DB003118', '8250DB003119', '8250DB003120', '8250DB003122', '8250DB003123', '8250DB003124', '8250DB003125', '8250DB003126', '8250DB003127', '8250DB003128', '8250DB003130', '8250DB003131', '8250DB003132', '8250DB003133', '8250DB005046', '8250DB007639', '8250DB007640', '8250DB003134', '8250DB003135', '8250DB003136', '8250DB003138', '8250DB003139', '8250DB004124', '8250DB004125', '8250DB004126', '8250DB004127', '8250DB004128', '8350DB004129', '8350DB004130', '8350DB004131', '8350DB007294', '8350DB004156', '8350DB004168', '8350DB004170', '8350DB004132', '8350DB004134', '8350DB004135', '8350DB004136', '8350DB004207', '8350DB004208', '8350DB004209', '8350DB004210', '8350DB004211', '8350DB004212', '8350DB004213', '8350DB005139', '8350DB004214', '8350DB004215', '8350DB004216', '8350DB004217', '8350DB004218', '8350DB004219', '8350DB004220', '8350DB004221', '8350DB004222', '8350DB004224', '8350DB004225', '8350DB004226', '8350DB004227', '8350DB004228', '8350DB004229', '8350DB004230', '8350DB004231', '8350DB007352', '8350DB004246', '8350DB004248', '8350DB004249', '8350DB004250', '8350DB004251', '8350DB004252', '8350DB004253', '8350DB004305', '8350DB004306', '8350DB004309', '8350DB004254', '8350DB006137', '8350DB004256', '8350DB004257', '8350DB004258', '8350DB004259', '8350DB007272']"
226,84A,8350DB004168,8220DB000477,"['8350DB004168', '8350DB004170', '8350DB004153', '8350DB004154', '8350DB004416', '8350DB004201', '8250DB004202', '8250DB004203', '8250DB004204', '8250DB004205', '8250DB004206', '8250DB003140', '8250DB003141', '8250DB003142', '8250DB003143', '8250DB003144', '8250DB007639', '8250DB007640', '8250DB005047', '8250DB003146', '8250DB003147', '8250DB003148', '8250DB003149', '8250DB003150', '8250DB003151', '8250DB003153', '8250DB003152', '8250DB002995', '8250DB003154', '8250DB003155', '8250DB003156', '8250DB003158', '8250DB003159', '8250DB003160', '8250DB003161', '8250DB003162', '8250DB003163', '8250DB003164', '8250DB003079', '8250DB003080', '8250DB003082', '8250DB003084', '8250DB000469', '8250DB000470', '8250DB000471', '8250DB000472', '8250DB000473', '8250DB004705', '8250DB000475', '8220DB000476', '8220DB000477']"
227,84A,8350DB004168,8250DB003164,"['8350DB004168', '8350DB004170', '8350DB004153', '8350DB004154', '8350DB004416', '8350DB004201', '8250DB004202', '8250DB004203', '8250DB004204', '8250DB004205', '8250DB004206', '8250DB003140', '8250DB003141', '8250DB003142', '8250DB003143', '8250DB003144', '8250DB007639', '8250DB007640', '8250DB005047', '8250DB003146', '8250DB003147', '8250DB003148', '8250DB003149', '8250DB003150', '8250DB003151', '8250DB003153', '8250DB003152', '8250DB002995', '8250DB003154', '8250DB003155', '8250DB003156', '8250DB003158', '8250DB003159', '8250DB003160', '8250DB003161', '8250DB003162', '8250DB003163', '8250DB003164']"
228,84X,8350DB004260,8220DB007587,"['8350DB004260', '8350DB007296', '8350DB004266', '8350DB004253', '8350DB004268', '8350DB004273', '8350DB004277', '8350DB007462', '8350DB007461', '8350DB004281', '8350DB004282', '8350DB004283', '8350DB004284', '8350DB004295', '8350DB004296', '8350DB004301', '8350DB004302', '8350DB004591', '8350DB004590', '8350DB007366', '8350DB007367', '8350DB007368', '8250DB003143', '8250DB003144', '8250DB003145', '8250DB005128', '8250DB002060', '8250DB002062', '8250DB002064', '8250DB004727', '8250DB000768', '8220DB000772', '8220DB000775', '8220DB000906', '8220DB000909', '8220DB000792', '8220DB007586', '8220DB007587']"
229,84X,8350DB004307,8220DB007587,"['8350DB004307', '8350DB004308', '8350DB004253', '8350DB004268', '8350DB004273', '8350DB004277', '8350DB007462', '8350DB007461', '8350DB004281', '8350DB004282', '8350DB004283', '8350DB004284', '8350DB004295', '8350DB004296', '8350DB004301', '8350DB004302', '8350DB004591', '8350DB004590', '8350DB007366', '8350DB007367', '8350DB007368', '8250DB003143', '8250DB003144', '8250DB003145', '8250DB005128', '8250DB002060', '8250DB002062', '8250DB002064', '8250DB004727', '8250DB000768', '8220DB000772', '8220DB000775', '8220DB000906', '8220DB000909', '8220DB000792', '8220DB007586', '8220DB007587']"
230,9,8230DB004392,8240DB006229,"['8230DB004392', '8230DB002458', '8230DB002446', '8230DB002459', '8230DB002460', '8230DB002461', '8220DB002462', '8220DB002463', '8220DB002431', '8220DB002432', '8220DB002433', '8220DB002434', '8220DB002435', '8220DB002436', '8220DB002437', '8220DB002438', '8220DB002439', '8220DB002440', '8220DB002441', '8220DB002442', '8220DB002443', '8220DB002444', '8220DB001344', '8220DB001345', '8220DB001347', '8220DB001348', '8220DB001349', '8220DB001350', '8220DB001352', '8220DB001353', '8220DB001355', '8220DB001357', '8220DB001359', '8220DB000319', '8220DB000281', '8220DB000004', '8220DB000194', '8220DB000195', '8220DB000196', '8220DB000197', '8220DB000198', '8220DB000199', '8220DB000200', '8220DB000201', '8220DB000148', '8220DB000149', '8220DB000150', '8220DB000027', '8220DB000028', '8220DB000029', '8220DB004680', '8220DB000090', '8220DB000091', '8220DB000129', '8220DB000130', '8220DB000131', '8220DB000164', '8220DB000165', '8220DB000166', '8220DB007458', '8220DB004479', '8220DB004376', '8220DB004377', '8220DB004890', '8220DB004369', '8240DB006219', '8240DB006229']"
231,9,8240DB007132,8230DB002457,"['8240DB007132', '8240DB006230', '8240DB006228', '8220DB004788', '8220DB006273', '8220DB000136', '8220DB000137', '8220DB000193', '8220DB000138', '8220DB000167', '8220DB000168', '8220DB000169', '8220DB000141', '8220DB000142', '8220DB000143', '8220DB000115', '8220DB000037', '8220DB000038', '8220DB000039', '8220DB000040', '8220DB000146', '8220DB000147', '8220DB000184', '8220DB000185', '8220DB000186', '8220DB000187', '8220DB000188', '8220DB000189', '8220DB000190', '8220DB000191', '8220DB000819', '8220DB000263', '8220DB000277', '8220DB000336', '8220DB001278', '8220DB001282', '8220DB004456', '8220DB001284', '8220DB001285', '8220DB001286', '8220DB001288', '8220DB001289', '8220DB001290', '8220DB001291', '8220DB002389', '8220DB002390', '8220DB002391', '8220DB002392', '8220DB002393', '8220DB002394', '8220DB001090', '8220DB002413', '8220DB002414', '8220DB002415', '8220DB002416', '8220DB002417', '8220DB002418', '8220DB002419', '8220DB002452', '8220DB002453', '8230DB002454', '8230DB002455', '8230DB002456', '8230DB002445', '8230DB002457']"
232,C1,8220DB000381,8230DB007118,"['8220DB000381', '8220DB007740', '8220DB007741', '8220DB000387', '8220DB000388', '8220DB000389', '8220DB000393', '8220DB000371', '8220DB000391', '8220DB000392', '8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB004407', '8220DB002637', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB004601', '8230DB005058', '8230DB004602', '8230DB004603', '8230DB004604', '8230DB004605', '8230DB004562', '8230DB007386', '8230DB004607', '8230DB004608', '8230DB004609', '8230DB004610', '8230DB004611', '8230DB004612', '8230DB004613', '8230DB003370', '8230DB007797', '8230DB007231', '8230DB007128', '8230DB007117', '8230DB007118']"
233,C1,8230DB006290,8220DB007739,"['8230DB006290', '8230DB007120', '8230DB007119', '8230DB007127', '8230DB007143', '8230DB007796', '8230DB003368', '8230DB004626', '8230DB004627', '8230DB004624', '8230DB004625', '8230DB004628', '8230DB004623', '8230DB004619', '8230DB004561', '8230DB004629', '8230DB004630', '8230DB004631', '8230DB004632', '8230DB005164', '8230DB004633', '8230DB002234', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353', '8220DB000354', '8220DB000355', '8220DB000356', '8220DB000357', '8220DB000390', '8220DB000372', '8220DB000373', '8220DB000374', '8220DB007738', '8220DB007739']"
234,C2,8220DB000381,8230DB007118,"['8220DB000381', '8220DB007740', '8220DB007741', '8220DB000387', '8220DB000388', '8220DB000389', '8220DB000393', '8220DB000371', '8220DB000391', '8220DB000392', '8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB004407', '8220DB002637', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB004601', '8230DB005058', '8230DB004602', '8230DB004603', '8230DB004604', '8230DB004605', '8230DB004562', '8230DB007386', '8230DB004607', '8230DB007140', '8230DB007141', '8230DB007138', '8230DB007763', '8230DB003370', '8230DB007797', '8230DB007231', '8230DB007128', '8230DB007117', '8230DB007118']"
235,C2,8230DB006290,8220DB007739,"['8230DB006290', '8230DB007120', '8230DB007119', '8230DB007127', '8230DB007143', '8230DB007796', '8230DB003368', '8230DB007762', '8230DB007137', '8230DB007139', '8230DB004623', '8230DB004619', '8230DB004561', '8230DB004629', '8230DB004630', '8230DB004631', '8230DB004632', '8230DB005164', '8230DB004633', '8230DB002234', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353', '8220DB000354', '8220DB000355', '8220DB000356', '8220DB000357', '8220DB000390', '8220DB000372', '8220DB000373', '8220DB000374', '8220DB007738', '8220DB007739']"
236,C3,8260DB007799,8220DB000353,"['8260DB007799', '8260DB003980', '8260DB006089', '8260DB003981', '8260DB003982', '8260DB007704', '8260DB003983', '8260DB003985', '8260DB003986', '8260DB003987', '8260DB003989', '8260DB003990', '8260DB003991', '8260DB07758', '8260DB003998', '8260DB003999', '8260DB004000', '8230DB004001', '8230DB003949', '8230DB003950', '8230DB003372', '8230DB003373', '8230DB003374', '8230DB002233', '8230DB002232', '8230DB002234', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353']"
237,C3,8220DB000395,8260DB005114,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB004407', '8220DB002637', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB002217', '8230DB002218', '8230DB002219', '8230DB003365', '8230DB003366', '8230DB003367', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007186', '8230DB007187', '8260DB003954', '8260DB003955', '8260DB003956', '8260DB003957', '8260DB003958', '8260DB003959', '8260DB003960', '8260DB003961', '8260DB003962', '8260DB003963', '8260DB003964', '8260DB003965', '8260DB003968', '8260DB007694', '8260DB003966', '8260DB005113', '8260DB003918', '8260DB005114']"
